NAME,TYPE,COMMENT,SIZE,CORE,FRONTEND,FRONTBIN,0,"{1,21}","{2,22}","{4,24}","{5,25}","{6,26}","{7,27}","{8,28}","{10,30}","{11,31}","{13,33}","{14,34}","{15,35}","[41,74]"
MemSlots,OBJECT,,,,,,,243800,2222,4444,5555,,,,,,,,,
